order_date,product_id,LocationKey,ship_date,order_priority,ship_mode,customer_name,segment,sales,quantity,discount,profit,shipping_cost
7/09/2013,TEC-AC-10002670,9,12/09/2013,Medium,Standard Class,Amy Hunt,Consumer,163,6,0%,37.26,12.94
11/09/2013,OFF-EN-10000383,1020,17/09/2013,Medium,Standard Class,Liz MacKendrick,Consumer,36,6,0%,7.56,2.35
13/09/2013,OFF-AR-10002747,183,18/09/2013,Medium,Standard Class,Rob Dowd,Consumer,329,6,0%,131.76,16.13
14/09/2013,OFF-ST-10004340,525,19/09/2013,Medium,Standard Class,Alejandro Grove,Consumer,373,6,0%,100.7316,36.51
23/09/2013,OFF-PA-10002245,127,29/09/2013,Medium,Standard Class,Anna Chung,Consumer,36,6,0%,16.146,1.71
24/09/2013,OFF-EN-10003373,252,28/09/2013,Medium,Standard Class,Jasper Cacioppo,Consumer,280,6,0%,81,23.93
26/09/2013,OFF-EN-10000857,336,30/09/2013,Medium,Standard Class,Annie Zypern,Consumer,186,6,0%,3.6,1.86
28/09/2013,OFF-LA-10002486,28,2/10/2013,Medium,Standard Class,Brian DeCherney,Consumer,53,6,0%,24.3,4.26
4/10/2013,FUR-CH-10000783,202,8/10/2013,Medium,Standard Class,Peter Fuller,Consumer,2820,6,0%,338.22,218.16
9/10/2013,OFF-AR-10003457,9,14/10/2013,Medium,Standard Class,Alex Grayson,Consumer,292,6,0%,137.16,24.74
11/10/2013,OFF-EN-10001882,926,16/10/2013,Medium,Standard Class,Larry Tron,Consumer,177,6,0%,86.76,7.69
14/10/2013,OFF-SU-10001218,38,20/10/2013,Medium,Standard Class,Lena Creighton,Consumer,66,6,0%,18.4464,3.06
15/10/2013,TEC-PH-10003157,86,21/10/2013,Medium,Standard Class,John Huston,Consumer,493,6,0%,83.76,32.69
18/10/2013,FUR-FU-10001477,435,25/10/2013,Medium,Standard Class,Vivek Gonzalez,Consumer,151,6,0%,33.12,8.47
21/10/2013,TEC-PH-10001300,108,27/10/2013,Medium,Standard Class,Joy Smith,Consumer,126,6,0%,35.196,5.83
24/10/2013,OFF-BI-10001507,59,30/10/2013,Medium,Standard Class,Laurel Elliston,Consumer,67,6,0%,17.28,6.77
28/10/2013,OFF-BI-10000930,336,4/11/2013,Medium,Standard Class,Gary Zandusky,Consumer,15,6,0%,1.32,1.04
4/11/2013,OFF-BI-10003981,299,11/11/2013,Medium,Standard Class,Clay Ludtke,Consumer,27,6,0%,13.3476,1.75
7/11/2013,OFF-SME-10002250,626,11/11/2013,Medium,Standard Class,Dan Lawera,Consumer,52,6,0%,23.94,3.45
15/11/2013,OFF-BI-10003899,243,20/11/2013,Medium,Standard Class,Logan Currie,Consumer,169,6,0%,0,13.64
18/11/2013,TEC-OKI-10000794,425,23/11/2013,Medium,Standard Class,Chloris Kastensmidt,Consumer,304,6,0%,5.94,8.46
18/11/2013,OFF-FA-10000475,398,23/11/2013,Medium,Standard Class,Charles Crestani,Consumer,58,6,0%,12.12,3.02
21/11/2013,OFF-GRE-10002561,5,26/11/2013,Medium,Standard Class,Toby Swindell,Consumer,143,6,0%,14.22,12
21/11/2013,OFF-PA-10002925,237,26/11/2013,Medium,Standard Class,William Brown,Consumer,194,6,0%,32.88,3.64
24/11/2013,OFF-FA-10001718,151,28/11/2013,Medium,Standard Class,Evan Bailliet,Consumer,50,6,0%,10.98,3.39
25/11/2013,FUR-ELD-10003479,478,29/11/2013,Medium,Standard Class,Sarah Brown,Consumer,321,6,0%,96.3,31.36
27/11/2013,FUR-FU-10002937,38,1/12/2013,Medium,Standard Class,Maribeth Schnelling,Consumer,595,6,0%,297.69,43.87
30/11/2013,OFF-BI-10000538,512,4/12/2013,Medium,Standard Class,Craig Carroll,Consumer,303,6,0%,33.3,16.31
30/11/2013,OFF-AR-10000785,28,7/12/2013,Medium,Standard Class,Chuck Magee,Consumer,311,6,0%,46.62,10.34
30/11/2013,OFF-BI-10003142,197,5/12/2013,Medium,Standard Class,Muhammed Lee,Consumer,77,6,0%,0,6.02
2/12/2013,FUR-FU-10003419,705,6/12/2013,Medium,Standard Class,Beth Paige,Consumer,221,6,0%,105.84,13.48
4/12/2013,OFF-AR-10004151,63,9/12/2013,Medium,Standard Class,Mick Crebagga,Consumer,292,6,0%,52.38,14.05
6/12/2013,OFF-SU-10004246,70,11/12/2013,Medium,Standard Class,Bill Donatelli,Consumer,118,6,0%,20.04,10.91
15/12/2013,FUR-FU-10002045,278,20/12/2013,Medium,Standard Class,Michael Chen,Consumer,133,6,0%,58.6872,3.64
15/12/2013,OFF-FA-10000621,155,20/12/2013,Medium,Standard Class,Pete Kriz,Consumer,21,6,0%,10.5252,1.39
16/12/2013,OFF-ADV-10004241,293,22/12/2013,Medium,Standard Class,Troy Staebel,Consumer,78,6,0%,3.06,7.62
18/12/2013,OFF-LA-10000598,194,24/12/2013,Medium,Standard Class,Ted Butterfield,Consumer,32,6,0%,12.48,2.05
19/12/2013,OFF-ST-10001824,553,24/12/2013,Medium,Standard Class,Jack Garza,Consumer,144,6,0%,8.64,7.75
20/12/2013,OFF-FA-10003605,223,27/12/2013,Medium,Standard Class,Sandra Glassco,Consumer,58,6,0%,8.04,3.59
25/12/2013,OFF-AR-10000720,264,29/12/2013,Medium,Standard Class,Jasper Cacioppo,Consumer,152,6,0%,30.42,13.01
30/12/2013,OFF-BI-10004628,540,3/01/2014,Medium,Standard Class,Christopher Martinez,Consumer,92,6,0%,4.5,1.68
31/12/2013,OFF-AR-10000659,262,5/01/2014,Medium,Standard Class,Toby Carlisle,Consumer,182,6,0%,61.74,17.35
4/01/2014,OFF-PA-10004735,38,9/01/2014,Medium,Standard Class,Delfina Latchford,Consumer,39,6,0%,18.6624,2.92
17/01/2014,OFF-LA-10002020,926,22/01/2014,Medium,Standard Class,Dennis Kane,Consumer,77,6,0%,17.64,6.06
22/01/2014,OFF-AR-10002939,9,27/01/2014,Medium,Standard Class,Doug O'Connell,Consumer,107,6,0%,36.36,0.85
25/01/2014,FUR-BO-10003282,433,29/01/2014,Medium,Standard Class,Katherine Ducich,Consumer,2486,6,0%,795.24,248.41
6/02/2014,OFF-EN-10004904,140,10/02/2014,Medium,Standard Class,Cassandra Brandow,Consumer,162,6,0%,14.58,6.37
16/02/2014,TEC-AC-10001441,36,22/02/2014,Medium,Standard Class,Jim Karlsson,Consumer,217,6,0%,43.2,13.42
16/02/2014,OFF-LA-10002029,36,22/02/2014,Medium,Standard Class,Jim Karlsson,Consumer,42,6,0%,13.5,2.87
24/02/2014,OFF-PA-10002870,38,2/03/2014,Medium,Standard Class,Clytie Kelty,Consumer,37,6,0%,16.848,3.82
28/02/2014,OFF-ACC-10002680,14,6/03/2014,Medium,Standard Class,Shaun Weien,Consumer,309,6,0%,77.04,23.27
1/03/2014,TEC-CO-10001482,309,8/03/2014,Medium,Standard Class,Bruce Stewart,Consumer,736,6,0%,95.58,36.89
4/03/2014,OFF-AR-10002513,9,9/03/2014,Medium,Standard Class,Mike Kennedy,Consumer,273,6,0%,8.1,13.87
19/03/2014,OFF-AR-10001714,36,26/03/2014,Medium,Standard Class,Berenike Kampe,Consumer,152,6,0%,41.04,12.82
19/03/2014,OFF-EN-10004895,486,26/03/2014,Medium,Standard Class,Tracy Zic,Consumer,240,6,0%,11.88,11.91
21/03/2014,OFF-IBI-10000440,249,27/03/2014,Medium,Standard Class,Trudy Schmidt,Consumer,79,6,0%,5.4,6.07
22/03/2014,FUR-CH-10004495,482,28/03/2014,Medium,Standard Class,Clay Ludtke,Consumer,1806,6,0%,523.7052,80.82
25/03/2014,OFF-ST-10000952,9,31/03/2014,Medium,Standard Class,Joy Bell-,Consumer,765,6,0%,7.56,61.45
1/04/2014,OFF-LA-10002630,195,5/04/2014,Medium,Standard Class,Jennifer Ferguson,Consumer,63,6,0%,9.36,3.81
9/04/2014,OFF-LA-10001942,40,13/04/2014,Medium,Standard Class,Chloris Kastensmidt,Consumer,45,6,0%,9.96,4.59
10/04/2014,TEC-PH-10000286,40,14/04/2014,Medium,Standard Class,Duane Noonan,Consumer,573,6,0%,211.8,52.17
16/04/2014,OFF-BI-10000335,40,20/04/2014,Medium,Standard Class,Liz Pelletier,Consumer,121,6,0%,27.84,9.24
21/04/2014,OFF-CAR-10000319,1042,25/04/2014,Medium,Standard Class,Rob Dowd,Consumer,74,6,0%,33.3,3.22
25/04/2014,OFF-STA-10001112,52,29/04/2014,Medium,Standard Class,Pete Takahito,Consumer,135,6,0%,0,11.37
2/05/2014,TEC-PH-10003488,215,6/05/2014,Medium,Standard Class,Liz Thompson,Consumer,820,6,0%,139.32,41.57
2/05/2014,FUR-FU-10001351,195,6/05/2014,Medium,Standard Class,Lena Radford,Consumer,311,6,0%,49.68,12.42
7/05/2014,OFF-SME-10004702,185,13/05/2014,Medium,Standard Class,Eric Murdock,Consumer,770,6,0%,215.64,29.35
8/05/2014,FUR-HAR-10003548,52,13/05/2014,Medium,Standard Class,Duane Benoit,Consumer,383,6,0%,122.58,18.87
12/05/2014,OFF-PA-10000318,494,17/05/2014,Medium,Standard Class,Jim Radford,Consumer,96,6,0%,23.88,6.04
16/05/2014,TEC-MA-10000331,974,21/05/2014,Medium,Standard Class,Andrew Allen,Consumer,1601,6,0%,15.84,107.66
16/05/2014,OFF-AVE-10002892,330,22/05/2014,Medium,Standard Class,Sandra Flanagan,Consumer,169,6,0%,0,11.85
21/05/2014,OFF-XER-10004519,612,25/05/2014,Medium,Standard Class,Maribeth Schnelling,Consumer,278,6,0%,27.72,12.73
27/05/2014,OFF-BIN-10001715,190,1/06/2014,Medium,Standard Class,Clay Ludtke,Consumer,310,6,0%,52.56,11.29
28/05/2014,TEC-SHA-10003039,310,2/06/2014,Medium,Standard Class,Brosina Hoffman,Consumer,1009,6,0%,343.08,75.48
29/05/2014,OFF-FEL-10002867,724,2/06/2014,Medium,Standard Class,Randy Bradley,Consumer,1244,6,0%,211.5,83.37
29/05/2014,OFF-FA-10004942,429,3/06/2014,Medium,Standard Class,Patrick Ryan,Consumer,80,6,0%,39.72,6.89
30/05/2014,OFF-LA-10001230,194,3/06/2014,Medium,Standard Class,Alejandro Grove,Consumer,34,6,0%,6.36,1.62
3/06/2014,TEC-MA-10004023,715,8/06/2014,Medium,Standard Class,Speros Goranitis,Consumer,517,6,0%,243,31.16
3/06/2014,OFF-ENE-10000935,561,9/06/2014,Medium,Standard Class,Peter Bühler,Consumer,94,6,0%,1.8,4.4
4/06/2014,OFF-SU-10001535,309,10/06/2014,Medium,Standard Class,Chad McGuire,Consumer,209,6,0%,33.48,21.15
7/06/2014,TEC-STA-10003386,397,13/06/2014,Medium,Standard Class,Christina Anderson,Consumer,1811,6,0%,0,133.55
10/06/2014,OFF-EN-10004183,102,16/06/2014,Medium,Standard Class,Michelle Moray,Consumer,73,6,0%,5.04,4.57
13/06/2014,OFF-BI-10000517,475,19/06/2014,Medium,Standard Class,Mark Van Huff,Consumer,67,6,0%,33.24,5.54
13/06/2014,OFF-SAN-10003318,171,18/06/2014,Medium,Standard Class,Theone Pippenger,Consumer,102,6,0%,38.7,5.33
18/06/2014,OFF-BOS-10003113,200,22/06/2014,Medium,Standard Class,David Flashing,Consumer,104,6,0%,9.36,3.73
24/06/2014,TEC-PH-10000160,179,30/06/2014,Medium,Standard Class,Pamela Stobb,Consumer,3873,6,0%,890.82,206.54
26/06/2014,FUR-CH-10003950,521,1/07/2014,Medium,Standard Class,Magdelene Morse,Consumer,2748,6,0%,82.26,222.78
27/06/2014,TEC-AC-10004317,90,1/07/2014,Medium,Standard Class,Chuck Sachs,Consumer,319,6,0%,102.06,15.43
2/07/2014,TEC-AC-10004393,2,6/07/2014,Medium,Standard Class,Randy Bradley,Consumer,261,6,0%,44.28,14.21
4/07/2014,OFF-SME-10000018,5,9/07/2014,Medium,Standard Class,Tamara Dahlen,Consumer,41,6,0%,14.76,2.82
10/07/2014,OFF-AR-10002987,382,16/07/2014,Medium,Standard Class,Jamie Frazer,Consumer,119,6,0%,48.8064,13.94
22/07/2014,OFF-AR-10003727,64,28/07/2014,Medium,Standard Class,Anne McFarland,Consumer,102,6,0%,29.5626,4.48
22/07/2014,OFF-AR-10003829,64,28/07/2014,Medium,Standard Class,Anne McFarland,Consumer,20,6,0%,5.7072,1.57
28/07/2014,OFF-AR-10003012,168,3/08/2014,Medium,Standard Class,Anne McFarland,Consumer,141,6,0%,2.7,5.68
28/07/2014,OFF-BI-10001804,168,3/08/2014,Medium,Standard Class,Anne McFarland,Consumer,80,6,0%,36.54,4.98
30/07/2014,FUR-FU-10003619,168,3/08/2014,Medium,Standard Class,Duane Noonan,Consumer,302,6,0%,75.24,30.39
1/08/2014,OFF-ST-10001346,66,7/08/2014,Medium,Standard Class,Art Foster,Consumer,514,6,0%,61.56,35.46
11/08/2014,OFF-AVE-10000357,771,16/08/2014,Medium,Standard Class,Sarah Jordon,Consumer,63,6,0%,14.4,6.15
11/08/2014,OFF-EN-10003134,127,16/08/2014,Medium,Standard Class,Ivan Liston,Consumer,70,6,0%,35.04,4.54
1/09/2014,TEC-MA-10000161,9,5/09/2014,Medium,Standard Class,Chuck Sachs,Consumer,734,6,0%,212.76,27.73
1/09/2014,OFF-BI-10002734,121,7/09/2014,Medium,Standard Class,Rose O'Brian,Consumer,64,6,0%,15.84,3.26
2/09/2014,TEC-AC-10003407,528,6/09/2014,Medium,Standard Class,Eric Hoffmann,Consumer,156,6,0%,21.78,10.2
2/09/2014,FUR-FU-10002818,40,8/09/2014,Medium,Standard Class,Christy Brittain,Consumer,106,6,0%,52.8,3.18
4/09/2014,FUR-CH-10004312,151,10/09/2014,Medium,Standard Class,Anthony Witt,Consumer,284,6,0%,68.22,27.09
8/09/2014,OFF-AR-10003829,54,13/09/2014,Medium,Standard Class,Hunter Glantz,Consumer,88,6,0%,23.76,5.72
11/09/2014,OFF-ST-10004597,9,16/09/2014,Medium,Standard Class,Resi Pölking,Consumer,844,6,0%,8.28,43.59
15/09/2014,FUR-IKE-10002894,513,21/09/2014,Medium,Standard Class,Doug Bickford,Consumer,2180,6,0%,959.22,112.59
16/09/2014,OFF-BI-10003724,28,22/09/2014,Medium,Standard Class,Karen Daniels,Consumer,53,6,0%,24.12,0.86
17/09/2014,FUR-FU-10001438,95,22/09/2014,Medium,Standard Class,Art Ferguson,Consumer,660,6,0%,72.54,40.63
19/09/2014,OFF-LA-10000519,59,23/09/2014,Medium,Standard Class,Philip Brown,Consumer,50,6,0%,9.36,4.81
22/09/2014,FUR-BO-10003022,298,28/09/2014,Medium,Standard Class,Gary Hwang,Consumer,845,6,0%,295.74,43.17
23/09/2014,OFF-GLO-10000485,190,28/09/2014,Medium,Standard Class,Bradley Nguyen,Consumer,246,6,0%,95.76,12.27
25/09/2014,OFF-LA-10004614,201,29/09/2014,Medium,Standard Class,Dan Campbell,Consumer,44,6,0%,11.34,3.84
26/09/2014,OFF-AR-10002165,9,1/10/2014,Medium,Standard Class,Jennifer Jackson,Consumer,299,6,0%,0,23.47
28/09/2014,TEC-MA-10002306,352,3/10/2014,Medium,Standard Class,Max Jones,Consumer,318,6,0%,149.16,27.92
8/10/2014,OFF-AR-10004009,132,13/10/2014,Medium,Standard Class,Helen Andreada,Consumer,115,6,0%,22.86,8.23
10/10/2014,FUR-CH-10004755,371,16/10/2014,Medium,Standard Class,Nick Radford,Consumer,658,6,0%,236.76,44.2
11/10/2014,FUR-BO-10001580,207,16/10/2014,Medium,Standard Class,Ted Trevino,Consumer,738,6,0%,125.28,75.51
13/10/2014,OFF-AR-10002433,143,17/10/2014,Medium,Standard Class,Christopher Conant,Consumer,62,6,0%,27.18,3.74
17/10/2014,FUR-FU-10001246,146,22/10/2014,Medium,Standard Class,Maureen Gnade,Consumer,649,6,0%,136.26,51.18
20/10/2014,OFF-ST-10002561,494,25/10/2014,Medium,Standard Class,Trudy Brown,Consumer,563,6,0%,22.44,66.97
20/10/2014,OFF-FA-10002619,166,25/10/2014,Medium,Standard Class,Christina VanderZanden,Consumer,98,6,0%,48.78,7.32
22/10/2014,OFF-LA-10003955,398,27/10/2014,Medium,Standard Class,John Huston,Consumer,49,6,0%,2.4,3.79
24/10/2014,OFF-AME-10000851,515,28/10/2014,Medium,Standard Class,John Huston,Consumer,236,6,0%,115.74,19.91
31/10/2014,OFF-LA-10003077,38,6/11/2014,Medium,Standard Class,Jamie Kunitz,Consumer,44,6,0%,20.6142,5.05
4/11/2014,OFF-PA-10003022,38,9/11/2014,Medium,Standard Class,Paul Gonzalez,Consumer,36,6,0%,17.5812,3.08
5/11/2014,OFF-PA-10000318,2,11/11/2014,Medium,Standard Class,Chris Cortes,Consumer,125,6,0%,48.6,5.26
6/11/2014,OFF-ST-10001590,364,11/11/2014,Medium,Standard Class,Alan Hwang,Consumer,68,6,0%,0,7.35
8/11/2014,OFF-AR-10001228,339,14/11/2014,Medium,Standard Class,Eugene Barchas,Consumer,152,6,0%,50.22,10.64
10/11/2014,TEC-BEL-10000681,310,16/11/2014,Medium,Standard Class,Emily Grady,Consumer,246,6,0%,36.72,25.18
12/11/2014,OFF-ST-10001758,956,16/11/2014,Medium,Standard Class,Delfina Latchford,Consumer,1270,6,0%,88.74,76.54
12/11/2014,OFF-EN-10000271,956,16/11/2014,Medium,Standard Class,Delfina Latchford,Consumer,144,6,0%,38.88,4.71
13/11/2014,OFF-ST-10003547,421,20/11/2014,Medium,Standard Class,Khloe Miller,Consumer,294,6,0%,129.06,27.11
20/11/2014,FUR-FU-10004665,34,24/11/2014,Medium,Standard Class,Adrian Barton,Consumer,822,6,0%,213.6888,83.56
22/11/2014,OFF-PA-10002563,417,26/11/2014,Medium,Standard Class,Nathan Cano,Consumer,63,6,0%,0.6,4.76
24/11/2014,TEC-AC-10004520,586,29/11/2014,Medium,Standard Class,Thomas Thornton,Consumer,176,6,0%,36.9,14.1
26/11/2014,TEC-CO-10000594,202,30/11/2014,Medium,Standard Class,Patrick Gardner,Consumer,1157,6,0%,300.78,92.1
26/11/2014,FUR-BUS-10003724,24,1/12/2014,Medium,Standard Class,Rob Dowd,Consumer,741,6,0%,103.68,87.46
28/11/2014,OFF-BIN-10003089,828,2/12/2014,Medium,Standard Class,Natalie DeCherney,Consumer,101,6,0%,36.36,6.21
1/12/2014,OFF-BRE-10000391,5,5/12/2014,Medium,Standard Class,Trudy Glocke,Consumer,457,6,0%,132.48,28.18
1/12/2014,OFF-AR-10001044,68,5/12/2014,Medium,Standard Class,Max Engle,Consumer,156,6,0%,45.2226,9.49
8/12/2014,FUR-FU-10000175,64,12/12/2014,Medium,Standard Class,Debra Catini,Consumer,82,6,0%,25.5378,6.56
9/12/2014,OFF-BI-10004220,28,16/12/2014,Medium,Standard Class,Fred Harton,Consumer,175,6,0%,50.58,9.81
12/12/2014,OFF-AP-10003473,245,17/12/2014,Medium,Standard Class,Duane Noonan,Consumer,409,6,0%,175.86,5.36
13/12/2014,OFF-AP-10000675,892,19/12/2014,Medium,Standard Class,Brian Thompson,Consumer,3243,6,0%,421.56,271.59
14/12/2014,OFF-PA-10003172,38,19/12/2014,Medium,Standard Class,Emily Phan,Consumer,39,6,0%,18.6624,3.8
15/12/2014,OFF-SU-10003892,86,19/12/2014,Medium,Standard Class,Aaron Bergman,Consumer,151,6,0%,75.6,10.79
19/12/2014,OFF-AR-10002280,155,25/12/2014,Medium,Standard Class,Doug Jacobs,Consumer,39,6,0%,17.469,2.55
25/12/2014,TEC-STA-10000546,211,30/12/2014,Medium,Standard Class,Christopher Conant,Consumer,223,6,0%,33.3,21.47
26/12/2014,OFF-AR-10003450,109,30/12/2014,Medium,Standard Class,Amy Cox,Consumer,159,6,0%,3.06,5.38
29/12/2014,TEC-LOG-10002018,52,2/01/2015,Medium,Standard Class,Darrin Martin,Consumer,607,6,0%,12.06,38.61
29/12/2014,OFF-WIL-10004697,574,5/01/2015,Medium,Standard Class,Alex Grayson,Consumer,78,6,0%,24.12,7.74
3/01/2011,FUR-BO-10000728,9,7/01/2011,Medium,Standard Class,Dorothy Dickinson,Consumer,854,7,0%,290.43,12.56
25/01/2011,OFF-AR-10001228,28,30/01/2011,Medium,Standard Class,Aimee Bixby,Consumer,178,7,0%,58.59,16.94
21/01/2011,TEC-PH-10001061,107,27/01/2011,Medium,Standard Class,Hunter Lopez,Consumer,700,7,0%,181.9818,31.52
21/01/2011,OFF-AR-10002375,107,27/01/2011,Medium,Standard Class,Hunter Lopez,Consumer,23,7,0%,6.6584,1.22
8/02/2011,OFF-ST-10002466,177,14/02/2011,Medium,Standard Class,Kelly Williams,Consumer,50,7,0%,20.02,2.6
8/03/2011,OFF-FA-10000670,252,13/03/2011,Medium,Standard Class,Luke Weiss,Consumer,117,7,0%,15.12,9.69
12/03/2011,FUR-CH-10002250,264,17/03/2011,Medium,Standard Class,Carlos Daly,Consumer,3272,7,0%,1537.83,257.63
17/03/2011,OFF-PA-10000466,277,24/03/2011,Medium,Standard Class,Bradley Nguyen,Consumer,47,7,0%,23.59,3.51
22/03/2011,OFF-ST-10004017,145,27/03/2011,Medium,Standard Class,Julia West,Consumer,228,7,0%,109.62,26.26
2/04/2011,TEC-PH-10001128,41,8/04/2011,Medium,Standard Class,Rob Dowd,Consumer,1050,7,0%,293.9804,37.67
6/04/2011,OFF-AP-10004869,313,10/04/2011,Medium,Standard Class,Max Engle,Consumer,584,7,0%,233.52,51.12
11/04/2011,TEC-AC-10004586,36,16/04/2011,Medium,Standard Class,Julia West,Consumer,294,7,0%,108.57,14.91
11/04/2011,OFF-ST-10000876,335,18/04/2011,Medium,Standard Class,Michelle Moray,Consumer,87,7,0%,24.3824,4.86
12/04/2011,OFF-EN-10004793,18,17/04/2011,Medium,Standard Class,Brian Derr,Consumer,222,7,0%,84.14,17.3
28/04/2011,OFF-AP-10001076,132,3/05/2011,Medium,Standard Class,Gary Hwang,Consumer,299,7,0%,44.73,16.11
28/04/2011,OFF-AR-10001812,276,2/05/2011,Medium,Standard Class,David Philippe,Consumer,114,7,0%,54.46,5.43
28/04/2011,OFF-FA-10000467,276,2/05/2011,Medium,Standard Class,David Philippe,Consumer,64,7,0%,20.58,3.77
3/05/2011,OFF-EN-10001771,276,8/05/2011,Medium,Standard Class,Anne McFarland,Consumer,176,7,0%,50.82,8.3
14/05/2011,OFF-ST-10003929,86,19/05/2011,Medium,Standard Class,Sandra Glassco,Consumer,953,7,0%,104.72,74.59
21/05/2011,OFF-SU-10002215,21,26/05/2011,Medium,Standard Class,Sonia Cooley,Consumer,64,7,0%,18.62,6.13
21/05/2011,OFF-BI-10004491,21,26/05/2011,Medium,Standard Class,Sonia Cooley,Consumer,59,7,0%,21.7,5.3
24/05/2011,TEC-PH-10001321,423,28/05/2011,Medium,Standard Class,Doug O'Connell,Consumer,978,7,0%,205.38,40.25
30/05/2011,TEC-PH-10003488,433,4/06/2011,Medium,Standard Class,John Stevenson,Consumer,956,7,0%,162.54,89.01
6/06/2011,OFF-PA-10001661,9,13/06/2011,Medium,Standard Class,Dean Braden,Consumer,238,7,0%,26.04,12.45
7/06/2011,OFF-SU-10000378,260,11/06/2011,Medium,Standard Class,Katherine Hughes,Consumer,104,7,0%,14.56,9.88
9/06/2011,OFF-AP-10003562,86,13/06/2011,Medium,Standard Class,Jamie Kunitz,Consumer,272,7,0%,24.36,15
9/06/2011,FUR-FU-10001487,38,14/06/2011,Medium,Standard Class,Brosina Hoffman,Consumer,49,7,0%,14.1694,2.91
15/06/2011,FUR-BO-10004565,40,19/06/2011,Medium,Standard Class,Ed Jacobs,Consumer,687,7,0%,171.78,42.26
15/06/2011,OFF-LA-10003820,102,21/06/2011,Medium,Standard Class,Kelly Collister,Consumer,48,7,0%,11.06,3.52
6/07/2011,OFF-BI-10004666,202,10/07/2011,Medium,Standard Class,Carl Ludwig,Consumer,353,7,0%,158.76,29.19
12/07/2011,OFF-BI-10002511,95,18/07/2011,Medium,Standard Class,Christy Brittain,Consumer,191,7,0%,24.78,18.69
13/07/2011,OFF-PA-10004856,9,18/07/2011,Medium,Standard Class,Delfina Latchford,Consumer,94,7,0%,14.07,7.57
5/08/2011,OFF-PA-10000994,316,10/08/2011,Medium,Standard Class,Paul Gonzalez,Consumer,124,7,0%,49.7,9.94
8/08/2011,OFF-PA-10001006,174,12/08/2011,Medium,Standard Class,Khloe Miller,Consumer,143,7,0%,60.06,12.13
18/08/2011,OFF-BI-10002354,166,22/08/2011,Medium,Standard Class,Liz MacKendrick,Consumer,102,7,0%,33.6,8.21
23/08/2011,OFF-PA-10000450,109,29/08/2011,Medium,Standard Class,Mick Crebagga,Consumer,238,7,0%,97.23,25.17
9/09/2011,OFF-LA-10003923,108,15/09/2011,Medium,Standard Class,Maribeth Schnelling,Consumer,104,7,0%,51.8,4.95
15/09/2011,FUR-FU-10004820,205,20/09/2011,Medium,Standard Class,Max Engle,Consumer,361,7,0%,155.19,34.73
22/09/2011,OFF-AR-10000660,245,28/09/2011,Medium,Standard Class,Joseph Holt,Consumer,398,7,0%,0,14.31
30/09/2011,OFF-FA-10004449,70,6/10/2011,Medium,Standard Class,Roger Demir,Consumer,80,7,0%,3.08,4.85
6/10/2011,FUR-CH-10000105,91,10/10/2011,Medium,Standard Class,Bill Donatelli,Consumer,203,7,0%,89.32,8.38
11/10/2011,OFF-BI-10000325,102,18/10/2011,Medium,Standard Class,Anthony Witt,Consumer,54,7,0%,3.22,4.4
15/10/2011,OFF-AR-10002677,86,20/10/2011,Medium,Standard Class,Christine Sundaresam,Consumer,137,7,0%,39.62,10.66
15/10/2011,OFF-LA-10002895,40,20/10/2011,Medium,Standard Class,Greg Matthias,Consumer,53,7,0%,5.74,1.9
15/11/2011,OFF-LA-10004370,21,20/11/2011,Medium,Standard Class,Sarah Bern,Consumer,40,7,0%,14,2.96
18/11/2011,OFF-AP-10001076,42,24/11/2011,Medium,Standard Class,Juliana Krohn,Consumer,299,7,0%,44.73,24.33
1/12/2011,FUR-BO-10002679,692,5/12/2011,Medium,Standard Class,Christina VanderZanden,Consumer,584,7,0%,186.76,12.32
1/12/2011,OFF-LA-10003955,473,6/12/2011,Medium,Standard Class,Becky Martin,Consumer,57,7,0%,2.8,3.25
10/12/2011,OFF-PA-10000951,160,16/12/2011,Medium,Standard Class,Bart Folk,Consumer,228,7,0%,13.65,17.97
10/12/2011,FUR-FU-10002250,160,16/12/2011,Medium,Standard Class,Bart Folk,Consumer,350,7,0%,147,17.14
10/12/2011,OFF-AR-10001823,160,16/12/2011,Medium,Standard Class,Bart Folk,Consumer,133,7,0%,66.15,11.54
15/12/2011,OFF-ST-10002685,731,20/12/2011,Medium,Standard Class,Tamara Manning,Consumer,924,7,0%,9.1,67.89
16/01/2012,FUR-FU-10003500,375,23/01/2012,Medium,Standard Class,Sarah Foster,Consumer,363,7,0%,130.41,29.54
24/01/2012,TEC-PH-10001664,350,28/01/2012,Medium,Standard Class,Giulietta Baptist,Consumer,503,7,0%,221.13,51.28
30/01/2012,FUR-FU-10001876,38,6/02/2012,Medium,Standard Class,Charles Crestani,Consumer,227,7,0%,81.8496,10.28
8/02/2012,OFF-AR-10001606,28,13/02/2012,Medium,Standard Class,Alan Hwang,Consumer,141,7,0%,46.62,8.19
22/02/2012,TEC-AC-10001904,9,26/02/2012,Medium,Standard Class,Dianna Vittorini,Consumer,205,7,0%,92.19,19.13
1/03/2012,TEC-MA-10003698,379,5/03/2012,Medium,Standard Class,Joni Wasserman,Consumer,597,7,0%,5.88,53.23
1/03/2012,OFF-AR-10003651,379,5/03/2012,Medium,Standard Class,Joni Wasserman,Consumer,190,7,0%,94.71,17.1
5/03/2012,OFF-AP-10002222,127,9/03/2012,Medium,Standard Class,Sarah Foster,Consumer,61,7,0%,16.3863,6.37
